X1,X2,Y
7.840233681,9.099061412,0
10.59446358,10.26755999,0
8.583054719,9.100724159,0
10.22006288,11.58711627,0
8.582460917,7.636863005,0
10.77624326,12.36557238,0
9.458758685,9.882772869,0
11.42193036,13.70153077,0
6.927083944,10.48629003,0
9.918821977,10.48001823,0
7.640169912,6.49895403,0
11.10760039,12.02266485,0
3.322589213,8.422800166,0
8.425985433,8.032906112,0
7.492040747,9.130561316,0
10.73293193,7.898923592,0
10.673817,12.05461856,0
12.53956058,7.852671257,0
13.09533325,9.785455864,0
9.698224961,9.381837171,0
10.76901541,11.27282605,0
7.49555054,9.128604095,0
9.440917789,10.88411479,0
7.42969691,9.037260011,0
9.805293518,9.732906778,0
9.580250433,9.827280802,0
6.674605349,12.66582038,0
13.42145832,10.33773631,0
9.215628605,9.248795135,0
10.09609478,13.18092232,0
12.66891332,9.582169396,0
10.00322499,10.92354009,0
9.057225185,10.69146203,0
11.29024444,11.47041901,0
10.56624826,9.563449175,0
7.038146435,9.562447611,0
15.4527683,9.297759287,0
10.95754407,10.05354137,0
11.03912977,12.67247306,0
11.89518154,7.416173573,0
8.420914427,8.031239456,0
9.52195885,12.69167888,0
13.31986699,9.017338737,0
10.21882419,10.00010297,0
9.710126629,5.71394416,0
10.65770938,7.462746304,0
11.66864778,7.604357113,0
12.99418726,11.72608359,0
6.147506766,9.403071961,0
8.51007591,11.17192962,0
9.347473626,12.79466411,0
6.909795793,7.932967939,0
16.99201713,7.691410148,0
13.9960356,8.648850338,0
7.824983451,9.391383893,0
9.441429704,10.00056013,0
12.28054298,8.309840924,0
8.419452534,8.776554652,0
11.08475553,5.628545271,0
9.40916256,5.992819797,0
12.5635289,9.167236264,0
6.464445758,11.03411212,0
13.91871042,11.36184818,0
13.02892077,6.973922767,0
7.621131528,7.851922851,0
14.06348516,8.562828665,0
8.206247892,9.834775928,0
13.25520285,10.71038115,0
12.58500671,9.614354009,0
10.2469534,10.89248353,0
12.3549634,11.73935832,0
9.790421306,9.841945019,0
12.33805242,11.33188266,0
11.57705987,8.252218612,0
10.78793749,9.390487332,0
11.63219104,8.563318601,0
11.55680701,11.74221657,0
6.807224892,6.725713093,0
12.06403953,13.3116169,0
10.98015312,10.08709966,0
7.778697159,10.69338325,0
10.47247948,9.80630012,0
8.521370497,12.03395249,0
9.954253914,9.564292453,0
9.93671702,10.71028646,0
11.38131393,10.13108712,0
12.35187109,6.772188578,0
11.20700759,10.03065619,0
7.491775997,9.586883355,0
11.71652736,12.4932707,0
7.073908079,10.2685483,0
8.853296102,9.723830987,0
8.049513896,11.62700455,0
11.58562403,9.08357104,0
6.950636858,7.967020165,0
10.5504849,9.112855072,0
11.55583272,6.884792557,0
7.610284183,12.27209773,0
7.590215949,11.520993,0
9.812626042,12.40679492,0
10.0397283,11.40190486,0
9.277925745,10.00604469,0
14.57364738,9.130761708,0
8.836329855,7.542950588,0
10.74852194,9.148295716,0
9.203109542,8.815040007,0
7.996445649,8.705264944,0
11.57245542,9.781379251,0
6.419179209,12.30747912,0
12.08636048,11.23944331,0
9.047592289,8.193645748,0
7.99663867,10.94442282,0
10.57345866,7.727065279,0
11.29874039,10.89642082,0
11.95501957,12.66406135,0
11.3351606,8.165344384,0
10.44698388,8.658609031,0
11.20261709,10.14030788,0
10.20713659,14.8742191,0
10.99709864,12.32502507,0
13.41720707,9.117015148,0
5.132456287,10.62323658,0
9.942267316,10.64927125,0
7.408986748,9.266635677,0
12.37504419,7.566707256,0
12.4086762,11.86865586,0
7.970527753,9.912493433,0
10.64592953,11.40438211,0
10.09439807,8.896074123,0
11.36142849,9.472474368,0
13.25152415,8.396355906,0
11.28571028,12.29525226,0
11.23771584,14.10093847,0
13.52164144,9.212403261,0
13.30254028,9.483303067,0
7.761294692,11.98852775,0
13.27466027,7.391923778,0
8.127934381,11.14465727,0
10.28977458,9.103041213,0
10.86963068,9.207309587,0
6.864300108,9.264739705,0
9.681249472,12.44556978,0
5.701097372,8.062039585,0
6.998178362,8.419103071,0
8.837515824,11.58431373,0
11.29175002,8.644103719,0
8.68212922,10.16186099,0
12.24764819,13.58368146,0
11.11091857,9.494872203,0
9.964565963,8.465956729,0
12.17564725,9.125202157,0
7.272816769,9.615326977,0
8.787561832,10.66071919,0
10.05640492,9.842726658,0
12.94305247,7.442215518,0
10.33589958,12.05584709,0
12.22608382,12.91497287,0
9.300736247,10.11849149,0
9.991708606,10.3839046,0
11.16188374,10.29000638,0
8.958269226,10.51626052,0
11.85642694,11.84147015,0
8.734650529,9.564499845,0
9.956279791,10.27704653,0
8.172535796,8.792752344,0
9.285414508,4.997644735,0
11.64913668,8.082541313,0
10.93064007,10.47882138,0
12.5834228,9.12941466,0
10.18938497,7.034389032,0
10.74611382,9.094632778,0
7.146243941,8.615682599,0
10.92682267,11.74978645,0
10.75998712,10.69602186,0
11.14120049,6.301006061,0
11.37885785,8.889242895,0
9.37081357,13.52302441,0
12.21280724,9.883963317,0
10.13839376,7.831460256,0
10.42141871,8.133365493,0
10.7925447,6.970326868,0
7.86579902,13.96503446,0
11.02440275,7.80546532,0
10.48563202,5.183032669,0
9.755961935,12.11610468,0
13.72508629,9.717122648,0
9.478013915,11.20780121,0
9.24939014,9.38439966,0
13.2566488,9.926228414,0
11.61817486,7.524236656,0
5.549498645,11.85869139,0
10.16610162,10.76144092,0
13.29436603,10.72026298,0
11.72740485,10.38653037,0
10.43055927,13.14640394,0
7.292410843,11.56491512,0
8.644651595,11.64299517,0
11.19039094,9.71323861,0
13.60408128,10.21164462,0
10.90770859,10.55865896,0
12.44446531,14.42405576,0
12.91281663,6.948068538,0
12.94577726,10.95383527,0
16.15314233,10.5055418,0
6.369729916,7.23266873,0
6.831766985,11.31672746,0
8.728385362,9.696867044,0
8.992797914,8.919972314,0
11.1055099,10.66529716,0
11.92758771,10.03258402,0
9.67306662,11.24082689,0
13.635346,14.91164746,0
9.085017558,8.100243775,0
12.14339578,10.26003028,0
9.378690981,10.45621099,0
11.79029354,11.19268271,0
14.3194535,12.3576294,0
8.461639085,13.83357956,0
10.97841041,8.787459285,0
11.1649969,7.553780403,0
9.691877514,10.663923,0
8.931371081,10.7058669,0
12.890955,6.502279969,0
10.09376115,9.758704484,0
9.762933777,9.520892868,0
9.229558772,7.523443235,0
6.659599444,9.428499058,0
12.40940789,12.28017365,0
13.52664885,9.296926951,0
6.813174502,13.81156994,0
11.68173755,10.73944322,0
8.961915246,8.477344479,0
14.80883742,8.843154305,0
12.34097024,8.066866258,0
9.352316698,9.436595845,0
8.980087519,9.252241008,0
10.14089273,6.417329582,0
9.574777228,10.01934439,0
8.902858264,10.29697559,0
8.096459968,7.89859791,0
8.045472222,9.997229954,0
8.931777926,10.49517151,0
11.15994383,11.06105535,0
12.53258888,11.04532061,0
11.21121864,10.25382034,0
9.590440947,7.898248236,0
10.52355955,6.837981873,0
8.098765424,9.972047505,0
9.780235413,10.64262178,0
6.852261517,7.160854983,0
13.51827521,8.825139526,0
5.410278473,10.69459102,0
6.690638837,9.430695653,0
12.15574004,10.13291206,0
12.68994801,8.779060525,0
14.02391561,10.28038642,0
8.75184148,7.285521655,0
7.044419018,6.797876799,0
11.58111174,13.29826905,0
12.19426239,9.025925191,0
7.06144111,8.260669253,0
8.337006662,11.06933896,0
12.71747212,10.52275757,0
8.373717486,11.16229894,0
10.57727453,9.351344368,0
11.33989457,8.225447137,0
9.093710429,7.244001226,0
13.30157042,9.907486635,0
11.46532108,7.866444838,0
10.34975934,11.40640523,0
8.250033058,13.71306627,0
10.16978691,9.939752406,0
10.26514983,11.82070678,0
7.692934604,11.28210456,0
6.328905324,8.71305259,0
11.5328433,10.94753844,0
12.25065451,8.663669851,0
10.54547423,11.01635905,0
12.08412617,8.869177338,0
9.458914136,8.989831327,0
4.83163952,9.172870016,0
13.78955888,8.253318116,0
7.89278262,6.52643929,0
11.8466381,8.087679075,0
9.806180118,3.16425075,0
13.32821307,12.70793059,0
11.70263935,12.5422902,0
11.86787101,8.564016502,0
10.68870831,13.95800538,0
8.894704767,11.48250311,0
12.01988187,10.28608537,0
8.242931094,7.84248875,0
12.23376463,8.29172124,0
13.70856579,9.674496083,0
9.29614976,8.53326246,0
10.93573174,8.014151219,0
11.53469395,11.1919074,0
10.07623697,9.437300561,0
8.383700281,8.903850136,0
9.646926086,14.31877637,0
12.77373974,11.0609355,0
10.81942348,11.58968503,0
14.07619987,12.15727315,0
8.008430479,10.51926575,0
8.865621808,11.48448736,0
10.6298809,9.057500232,0
8.363979549,7.32728271,0
9.968011009,9.280753325,0
9.729450272,10.55741897,0
9.948216175,10.64006869,0
9.510882163,8.892232563,0
10.33413443,14.13599987,0
13.24663519,12.9570801,0
9.502910579,10.1010028,0
13.1750399,10.24112438,0
11.71727326,8.527751262,0
12.71366446,7.788729987,0
12.2536409,7.952567213,0
13.2545723,9.117086557,0
5.49231901,10.33574251,0
10.7131253,12.64022716,0
9.239289464,6.054129722,0
11.93516814,10.00933909,0
11.32260515,8.578471546,0
10.53428071,7.496841621,0
4.753888425,11.38723014,0
7.783134263,7.452640903,0
10.87739143,11.97718912,0
10.71218401,12.72545905,0
9.54654956,12.32721317,0
9.543303911,10.01084568,0
9.229402698,9.581886661,0
12.85260476,10.16747865,0
12.76867824,9.903803736,0
11.0585599,10.30638913,0
12.27203013,10.16022014,0
8.318196381,11.39185561,0
9.173963087,11.50985505,0
8.752876059,9.533707728,0
8.620419751,9.643070699,0
9.168551099,8.006515172,0
11.13157094,10.299699,0
7.880177602,8.660991033,0
13.64071278,10.38235134,0
8.734946421,10.58521311,0
10.11399076,9.633006052,0
9.322118673,16.37735778,0
12.31525666,10.40737502,0
7.524530399,9.85937541,0
12.25981362,7.235008564,0
9.788070731,8.499584557,0
8.684492837,9.137844992,0
8.985750503,9.558641316,0
11.02603368,11.45066683,0
12.55245229,13.28216856,0
9.6341828,10.41214534,0
11.0717161,12.88383969,0
13.87589093,8.095060619,0
9.464501977,10.43850161,0
8.292525769,9.88380735,0
10.63672305,8.183519313,0
10.8169654,11.54924145,0
10.52044379,9.238506552,0
12.00468816,11.28332363,0
11.97037016,8.417282396,0
10.77229935,12.01826378,0
10.90499595,6.604569156,0
12.71526682,11.72765764,0
6.399182482,9.525515984,0
10.92665751,10.74447974,0
12.24628549,9.22335925,0
10.98669782,10.70950851,0
9.598797451,11.86361622,0
11.23602286,10.96485577,0
12.98810611,6.289104043,0
10.18175182,14.43586554,0
11.0545312,7.978061735,0
10.28793646,6.930773497,0
11.80744749,11.79715548,0
9.741689012,10.61738484,0
10.06325769,9.349357687,0
9.551986467,9.184545684,0
7.209125791,9.896855632,0
11.34903539,7.072009596,0
10.56913674,11.03826932,0
8.851897484,7.002727193,0
8.037784543,11.36197413,0
11.39288345,10.67526594,0
9.359933163,9.93536305,0
10.42031627,10.36697953,0
10.48981577,10.51145445,0
10.18961124,8.500747687,0
9.834447516,9.697926043,0
9.765808217,9.145081691,0
12.14427297,11.73987937,0
8.046125641,8.19365475,0
10.84892242,9.41001514,0
9.749599016,11.11297976,0
12.32532669,13.31460581,0
8.694102729,13.67134733,0
10.54996153,11.0959832,0
8.250697595,9.107070265,0
10.6012409,10.96925241,0
12.37376653,8.878965686,0
8.697447283,9.56652132,0
8.538672702,9.828403945,0
8.156459272,8.175831127,0
10.68690429,11.12354625,0
9.72376337,8.592995891,0
10.58093703,11.26178031,0
7.269504919,8.74627011,0
8.636592965,10.30638863,0
8.378174186,12.70312678,0
8.251955736,9.440950072,0
8.377188103,8.860685462,0
9.139169409,4.877890878,0
11.27110331,7.531331595,0
13.14654847,9.656922251,0
8.98934768,8.521195492,0
7.930959312,11.2918595,0
8.560462361,9.040854108,0
11.5597724,10.47881681,0
9.453244883,10.95988094,0
10.41120618,13.86915994,0
13.82925592,10.20734906,0
11.55879344,13.57586018,0
9.392775342,10.8760579,0
5.873572438,9.518627579,0
11.04410138,11.11898644,0
10.45230508,10.07275614,0
6.979068452,14.06099996,0
9.762851027,8.415291986,0
11.99011457,7.047010873,0
8.384063332,8.108165736,0
9.296489434,5.747673717,0
9.651443091,10.50884795,0
8.751429499,10.85631401,0
12.12910722,10.21328068,0
8.375420134,12.27483792,0
10.68178506,9.753884169,0
7.170655068,9.38193327,0
10.0285887,13.11611467,0
7.955618389,10.22047819,0
6.504377476,12.38598187,0
11.73274641,11.14960428,0
9.662434807,10.80111878,0
7.907418645,8.816935257,0
9.648634397,12.76540955,0
10.013096,8.352411453,0
7.962737419,8.423723541,0
12.4900467,16.71656226,0
11.97829402,6.806325169,0
12.804192,9.313054276,0
10.31535423,11.57259684,0
11.47855723,9.990380526,0
11.38153402,4.437658604,0
5.933455808,11.8684844,0
7.630568847,9.834738033,0
13.23265615,14.26208281,0
9.250489125,10.51171829,0
11.22765932,10.43727009,0
9.159993031,3.623556786,0
8.691744317,11.98017005,0
11.94943033,14.98176268,0
6.754062522,7.324224408,0
8.882655538,8.341727597,0
10.42561264,7.333428901,0
11.33513486,10.31429622,0
9.945581615,10.75819878,0
9.850532253,12.83954869,0
7.152525605,9.905031637,0
8.782798925,11.818391,0
11.10670767,9.619773748,0
9.273954006,9.059342089,0
8.448813468,4.898115117,0
10.21294278,13.53020576,0
11.64793817,12.30448435,0
9.098118837,11.18003757,0
10.83622819,14.04461477,0
14.12712861,12.11057327,0
8.838431319,10.81464397,0
11.79215097,6.691725289,0
9.781291149,11.22708393,0
10.86062267,10.04918961,0
8.451334375,11.57724097,0
5.908874103,8.098366855,0
9.412138428,11.31952554,0
11.89559842,10.94466385,0
7.996351401,8.050120123,0
13.05040709,6.38806588,0
8.85855902,10.41305832,0
7.104582607,9.022200007,0
13.4422655,8.535538134,0
7.785617472,13.47799283,0
9.822058105,7.134493773,0
12.84040072,8.733743891,0
11.00036398,9.049033603,0
10.25977729,11.58586346,0
8.064033922,8.20841236,0
8.802921273,7.629918783,0
7.20499687,11.92734919,0
11.27006598,9.460354103,0
6.080612729,14.12050987,0
10.67261286,11.5955994,0
12.82961635,11.13700371,0
10.02795846,9.626240986,0
4.43219647,11.9926418,0
10.13488462,8.102011104,0
5.667393814,12.28615309,0
8.521924979,10.10454023,0
10.30051021,9.909380859,0
11.19483942,12.63407957,0
8.791726486,9.888004158,0
8.902624568,8.875147807,0
8.547349096,7.27578841,0
8.634861268,8.759903961,0
10.3154752,6.959297354,0
14.08518849,10.55556763,0
8.71261547,10.86467604,0
7.440851652,8.871319918,0
8.195753981,11.32756699,0
3.320722301,9.330574158,0
9.802527591,11.03831203,0
11.56182184,9.000903273,0
11.271653,9.455118513,0
11.10126208,15.09090188,0
11.51747496,11.71256773,0
8.435762331,11.32804238,0
8.423444483,8.048770013,0
13.79752232,9.958153515,0
10.83001063,14.40474864,0
9.829591297,10.28581794,0
9.243725133,11.51244614,0
15.87390541,7.940144417,0
12.23818337,11.43080369,0
7.249316215,12.92807,0
8.770533118,7.993067049,0
11.34319262,8.931007931,0
10.49928138,9.270101919,0
11.84459713,12.82296062,0
11.48438084,13.39662102,0
9.560887676,11.64834962,0
11.34589222,7.656499861,0
10.60016585,12.36269234,0
8.692296289,10.14681463,0
11.32784937,6.548858127,0
9.740838425,9.645637293,0
11.29820119,7.431775159,0
15.6460514,11.00841776,0
9.868078763,8.98637376,0
11.26103334,10.94310097,0
7.435867436,13.00910798,0
9.113483848,13.27363897,0
8.656747667,12.19165,0
6.576170331,11.23655823,0
7.131385473,12.12526956,0
12.35083957,11.99200614,0
10.61121343,8.646854643,0
8.241345086,10.14539374,0
10.33068147,8.912027967,0
8.032253224,10.63689926,0
8.613585469,10.13424876,0
6.260008649,10.06135045,0
11.97889311,9.333739363,0
7.64663978,9.077955631,0
8.899299696,12.0396926,0
10.02845745,8.949335215,0
14.24158445,10.13756465,0
9.238364234,8.213640137,0
13.10383536,11.90481871,0
10.19907633,9.856262321,0
11.94067284,8.737586478,0
12.16764838,6.681020024,0
7.937475976,10.81878248,0
10.51809885,10.04642194,0
9.775159932,10.47469115,0
10.43737544,12.79050575,0
9.907347204,6.448094175,0
10.37601308,8.554664499,0
8.612869844,8.239261688,0
11.54776786,11.58153133,0
10.06428009,11.81101133,0
11.92946022,9.453082482,0
9.249098253,8.524697008,0
8.613716472,9.767915509,0
8.878020805,11.75076687,0
8.524315524,11.28686091,0
10.80084957,7.798671011,0
9.555163543,10.55935179,0
8.902403988,10.07008956,0
11.26599027,12.31968648,0
8.55494024,7.425947138,0
8.302822586,14.70918136,0
9.68701863,11.16518566,0
9.572224209,9.458873173,0
6.025922198,9.26689936,0
11.38155355,10.69684576,0
12.02312681,10.06792536,0
9.982896785,10.25616576,0
7.927453299,14.3386392,0
9.903003747,9.631269082,0
7.293795223,9.201746457,0
8.391401544,8.275821782,0
11.92837754,9.415285771,0
11.17866316,7.52500048,0
7.176440672,10.02588613,0
12.37469495,9.482634607,0
8.167776942,13.59836807,0
9.838565543,7.608716254,0
7.34791313,10.72952712,0
9.682649937,8.928701627,0
13.49566195,14.34742932,0
13.99273384,10.47822227,0
6.975157497,9.23923867,0
4.230621691,10.74281412,0
10.35314625,12.04724136,0
10.72498578,8.34024871,0
8.228505088,8.154583332,0
10.69439391,9.248616616,0
8.813908689,10.57985588,0
8.880402529,10.41160246,0
10.17045395,11.37455397,0
11.37286814,11.599164,0
7.313418491,8.555515039,0
12.19183812,11.87304979,0
9.506209396,5.471100032,0
8.20938447,7.601464563,0
14.76940179,9.139088139,0
11.32093614,8.655107648,0
11.29578464,11.48272996,0
11.50660175,14.16731633,0
8.667765723,8.758696744,0
9.557707539,8.227594313,0
10.98403349,7.993732242,0
11.39229632,6.421845103,0
10.42879409,9.164251906,0
9.814917276,8.804443376,0
9.138030475,12.33209689,0
10.25893277,10.28985996,0
11.06561052,8.558489147,0
11.43182807,12.74490783,0
7.132881958,9.630866703,0
12.9580542,10.28055599,0
7.358549932,7.186246494,0
10.29556688,12.56802493,0
7.5950406,15.79338133,0
10.000214,10.83364856,0
7.946142289,10.97015929,0
8.597203478,10.8579813,0
8.43729749,7.859964914,0
9.642004739,9.957764836,0
10.67106561,10.63536689,0
11.3311145,7.446017301,0
9.429246145,9.022361717,0
6.192468786,10.86853894,0
14.68070107,8.971401951,0
10.76828731,11.76579362,0
13.1053932,8.188856847,0
12.82823398,11.81816133,0
5.730432693,11.69447201,0
10.91951011,13.24036262,0
11.01700262,11.7941315,0
9.522453087,11.60312656,0
10.84791997,14.09800636,0
8.371255738,7.578364811,0
10.52206269,9.527732624,0
8.252477373,8.840025201,0
10.0898868,11.00593771,0
7.097690733,12.10637549,0
7.196847554,10.90071803,0
9.851081822,10.14311428,0
10.42207111,9.738851834,0
6.491516236,12.5576677,0
10.22050198,11.78556701,0
11.15252219,9.059625505,0
9.637583679,13.65763958,0
7.841065476,12.27741803,0
12.23395968,11.3064682,0
12.80167596,9.975574836,0
13.96497672,11.57031817,0
8.770304472,7.30899412,0
11.51651368,8.501297198,0
7.676125598,11.68939288,0
11.67549164,13.01552981,0
9.532908141,12.37711566,0
12.22285353,8.35981998,0
9.586180801,10.81630438,0
11.63560361,12.38976724,0
11.1210374,10.25540517,0
11.95709214,5.656172416,0
7.541560331,10.08621544,0
6.900496067,11.86605112,0
8.347854963,12.22524999,0
8.779274981,8.460397566,0
10.42243542,10.91033223,0
10.18870333,8.695306818,0
7.792165069,10.08565401,0
13.10019807,9.587981598,0
10.42485322,9.531835144,0
9.149731838,7.982758465,0
10.46009541,8.309026316,0
9.427762942,11.67800079,0
8.239044486,10.56095094,0
8.617683117,6.877837994,0
11.20942062,13.29543581,0
6.357380645,12.35959116,0
11.76854303,7.664175047,0
10.73215171,10.8756604,0
12.03966716,8.64068143,0
10.78680654,11.13180234,0
10.23989296,9.364395958,0
10.40546739,13.80016843,0
10.86502062,9.633105827,0
13.52376666,11.56858415,0
11.93673248,5.24003386,0
12.72311342,9.525301238,0
14.14929903,12.5740177,0
7.170256514,10.49261527,0
10.12619439,10.93347057,0
8.724534795,11.06589868,0
9.478328623,10.08513501,0
11.75093857,8.414413629,0
11.14051432,6.723260109,0
8.270162608,8.606905422,0
10.18140515,9.81816047,0
8.373246049,8.108221512,0
10.17167398,8.092649407,0
11.66639628,12.05971941,0
9.380676881,8.5478049,0
7.968482912,12.56223896,0
12.92217247,9.193803863,0
11.23065509,9.394087105,0
12.02944759,11.29682747,0
8.349132887,9.465650467,0
7.840914467,12.81610063,0
9.246286198,11.13207942,0
7.532038088,10.74246416,0
12.88055653,11.89107649,0
10.12110029,9.000498606,0
10.95908128,11.7724843,0
10.02932673,10.29988393,0
10.63619409,7.283772606,0
11.00118088,15.45460258,0
10.8367813,9.524003068,0
9.570888594,9.795403921,0
9.394298665,10.99940926,0
9.9995991,10.66514297,0
8.477269427,10.5236579,0
7.994382684,10.91468765,0
10.89913218,10.53669407,0
10.1944794,10.64863062,0
13.93230297,11.29714707,0
9.560328254,7.56485952,0
8.44316211,8.966359574,0
8.814901497,8.563130791,0
5.676133787,10.58373272,0
8.110696329,10.29368301,0
6.64779266,7.517984929,0
8.453308731,10.75387447,0
11.31801744,9.158144737,0
5.87226047,10.53747609,0
9.192260968,11.81296088,0
10.20141412,11.59350117,0
11.62856502,10.24942829,0
8.591727988,11.46541689,0
10.3492672,12.27445714,0
10.39893566,10.77421472,0
12.39177431,12.2589822,0
10.20979558,7.672043556,0
14.77988977,3.744382259,0
10.67396862,9.91865804,0
10.56200049,8.542884105,0
8.07351516,10.49145431,0
9.898186003,9.778558308,0
8.537472941,11.55857752,0
10.15837465,11.27733119,0
9.86048003,7.6346301,0
6.230649656,10.44443759,0
11.1718796,10.03367626,0
8.813129441,14.96197043,0
9.332000868,10.08568514,0
8.173159281,15.7429319,0
9.442364864,12.34767166,0
6.994599894,9.134506802,0
10.57590852,11.41497628,0
7.952128355,11.77466176,0
7.642450326,10.41747721,0
9.409042172,9.186196274,0
10.07172237,5.170809463,0
11.43318099,11.52999366,0
9.612924753,13.58670647,0
12.08053438,10.88509608,0
8.724658684,10.83355496,0
9.707777166,11.61273531,0
11.73691357,9.861798637,0
12.08473495,11.05074034,0
13.17083591,10.76282073,0
11.45130241,9.015328127,0
12.23098584,12.26395062,0
8.378958902,8.642712301,0
11.90035835,9.525116223,0
10.47673304,10.08225758,0
7.777379521,11.03318962,0
5.598145567,10.59254443,0
9.369576283,8.319096599,0
9.634391894,9.026176523,0
10.40690357,8.112730717,0
6.488942663,9.167621442,0
12.76878726,3.675797981,0
9.710582909,13.2168447,0
11.47226609,10.47095399,0
7.780564622,9.139328257,0
10.62364267,8.863476749,0
8.291835858,16.03395509,0
8.646188604,8.194812102,0
9.127827588,10.50668319,0
7.773358944,7.062058275,0
10.50356674,8.552221987,0
10.55760268,12.80484292,0
7.175086237,9.070308163,0
10.58967796,9.258874047,0
11.63315054,8.478482872,0
9.593194512,8.159261159,0
9.617227976,13.07212844,0
11.06190625,13.09007767,0
8.870974756,9.457151138,0
11.37508204,9.428425813,0
11.14708208,9.085987999,0
12.34877859,8.543307507,0
8.191964071,7.701081444,0
11.63880074,8.827850706,0
10.18747599,7.829045541,0
8.189425619,12.11651878,0
12.78641089,8.254329729,0
9.066144093,8.223115556,0
9.105025023,9.302418104,0
11.69970405,10.79390382,0
8.49166938,12.34726692,0
11.68871716,12.66030276,0
14.64607954,11.0760102,0
8.962218177,10.14260618,0
13.09200662,11.96924903,0
11.16750346,11.83155047,0
12.21326421,10.60857025,0
7.937831104,10.80980608,0
7.315587763,12.77982393,0
12.19123595,6.659965957,0
7.162085617,9.486000631,0
9.081541374,11.33267918,0
8.466222891,10.61608241,0
10.4001003,8.739685634,0
10.7176307,11.39683395,0
10.90557474,9.564931685,0
14.03512383,10.99814341,0
8.95003019,10.27163696,0
8.173233689,12.2463926,0
12.03576056,8.223718298,0
11.70444644,11.54438216,0
12.37154201,10.43189385,0
12.53807248,13.55518077,0
7.982262645,6.875205478,0
12.93530983,9.612700938,0
7.779191021,7.95759142,0
7.672867151,9.622606698,0
10.73534584,9.708437973,0
12.44996623,7.627067847,0
8.763080105,12.18212265,0
9.002201814,8.297623604,0
7.004215789,11.46003202,0
7.804963063,8.791513209,0
11.21770946,10.94603896,0
14.62684458,11.04853757,0
10.14460263,12.05318326,0
9.614326338,8.981233601,0
12.02805083,12.78931099,0
9.954268042,11.00770904,0
8.066857914,12.65776123,0
8.830192922,9.602583657,0
8.880568365,8.184955321,0
5.925432439,8.354209378,0
9.508748542,9.95197034,0
10.69497787,12.40506312,0
12.33186041,11.57261439,0
11.84119661,8.150245332,0
11.63399687,9.735108198,0
11.69731248,7.082691002,0
7.588147241,8.786983157,0
7.881611433,12.05636206,0
8.020018855,8.29192629,0
13.28399354,11.71770218,0
9.930998814,9.841514825,0
10.13028896,10.28971207,0
10.9206815,7.110573209,0
9.960180794,7.5920721,0
8.353002704,10.19602832,0
8.980986078,13.55246536,0
7.83778405,9.430401784,0
13.13016502,9.291010517,0
12.56838011,12.07206813,0
7.582173936,8.326709712,0
11.09251396,8.422804183,0
10.52428911,12.11408493,0
9.998614507,8.065260468,0
12.88455206,12.00404128,0
9.799739767,10.03457026,0
6.913309411,10.61954127,0
8.006940142,9.378518843,0
10.63880822,8.933874365,0
11.40937518,7.98876348,0
9.772204986,7.750174563,0
9.981056655,6.370466693,0
6.790531631,12.1493472,0
9.558282609,6.340073174,0
11.31289582,8.466170431,0
12.08830754,7.036203038,0
